text,label
ரஷ்ய முன்னாள் அதிபர் கோர்பச்சேவ் சுயசரிதையில் கல்லூரி வாழ்வில் நடந்த சம்பவம் ஒன்றை குறிப்பிட்டு உள்ளார்.nn அப்போது இரண்டாம் உலக போர் முடிவடைந்து நேரம். nnஜப்பான் முற்றிலும் சேதமடைந்து விட்டது.nn nn சமயத்தில் ஐரோப்பாவில் படித்து இருந்தேன்.nn என்னுடன் இரண்டு ஜப்பான் மாணவர்களும் படித்தார்கள்.nn அவர்களில் ஒருவன் பென்சில்களை சீவி கூர் செய்வான் அடுத்தவன் பாடம் எழுதுவான். nn என்றால் ஜப்பானிய பென்சில்கள் அடிக்கடி உடைந்து போகும்.nn தரமும் குறைவு. nn மாணவர்கள் ஒருநாள் மாணவர்களிடம் பென்சில்களை உபயோகிகின்ரீர்கள் . விலைக்கு கிடைக்கும் இங்கிலாந்து பென்சில்களை உபயோக படுத்தலாமே . உங்கள் நேரம் வீணடிக்க படாது அல்லவா என்றனராம்.nn மாணவர்கள் கண்ணீருடன் கூறினார்களாம் `nn எங்களுடைய பென்சில்களை நாங்களே வாங்காவிட்டால் வாங்குவார்கள்.nn இன்று தரம் பென்சில்களை மோசமாக இருக்கலாம். ஆனால் என்றாவது ஒருநாள் எங்கள் தயாரிப்புகள் உலக தரத்தை நிர்ணயிக்கும் என்றனராம் nnஇது தேசப்பற்று !nnஇந்த உணர்வு 138 கோடி இந்தியர்களில் பாதி பேருக்கு வந்திருந்தாலே nnஇந்தியா உலகிலேயே இடத்துக்கு வந்திருக்கும். nn நம்மிடம் பேச்சு ஒன்னு செயல் ஒன்னு nnகொரோனாவாவது மாற்றத்தை கொடுக்கிறதா என்றுபார்ப்போம். ,Hope_speech
Tamil photo editor vitutinga gg ,Non_hope_speech
Chennaila testing kammi pannita yepdi result varum ,Hope_speech
Anna unga monthly income sollunga ,Non_hope_speech
WHO solrathu ellame poi bro ,Non_hope_speech
Otthambaaru oluu... Pooraa poi yaaa slitt thiriuraaan ,Non_hope_speech
சைனக்கு தேவை ,Non_hope_speech
யூடியூப் சேனல் இருக்கு மக்களே போய் பாருங்க subscribe பண்ணுங்கடா என்னமோ உங்க சொத்த கெட்டமாதிரி பண்ணவே மாற்றீங்க. போய் subscribe pannungada dei ,Hope_speech
@Kulandran Kanniah பிரதர் 1962 ல நடந்த மாதிரி பேசவேண்டாம்.. அப்பொவே 1967 லையும் யுத்தம் வரும்போது கவனிக்கவேண்டியது நம்ம தா ஜெயிச்சோ! நம் இராணுவ வீரர்கள் சீன இராணுவ வீரர்கள் களுடன் கடுமையான போர் செய்து 400 சீன வீரர்களை சுட்டுத் தள்ளினர்! நம் பக்கம் 88 வீரர்கள் !!! அப்பொ நம்ம கிட்ட இப்பொ இருக்குர மாதிரி கூட இராணுவத் தளவாடங்கள் ,Non_hope_speech
@Hari Krishna ninga etana nalu comma la irundingala ,Hope_speech
Ama bro I agree bro ,Non_hope_speech
நிலை மாறும் வாழ்க இந்தியா. ,Hope_speech
Mg Fire squad ,not-Tamil
Mg = master google ,Hope_speech
America side dha bro ,Non_hope_speech
Bore adichavan like ah potu poo n ,Hope_speech
இந்தியா அமெரிக்காவுக்கு சப்போர்ட் பண்ணும் ஏனா இப்ப அமெரிக்க ஜனாதிபதி தேர்தல் வருது திரும்பியும் டொனால்ட் டிரம்ப் ஆட்சி அமர்ந்தாருணா இந்தியாவுக்கு சப்போர்ட் பண்னுவாரு இந்தியாவுக்கு நல்லது....அமெரிக்கா.....crossed fingers crossed fingers ,Hope_speech
Modi ji pannuvaru ,Hope_speech
Ena solla vara chineseku support panna vara Nalla tharithu ,Non_hope_speech
தம்பி வள்ளாலார் பற்றியும் சுத்த சமரச சன்மார்கம் பற்றியும் நீயும் அறிந்து மக்களுக்கு சொல்ல வேண்டும். ,Hope_speech
Bbk - oppo ,not-Tamil
Ama i noticed bro ,Non_hope_speech
Indiala nalla arasiyal vadhigal varra varakum indiava yaralum kappatra mudiyadhu ,Non_hope_speech
MG SQUAD ,not-Tamil
அட நீங்க வேற Bro இந்தியாவில் ஜாதிகள் இருக்கின்ற இந்தியா வல்லரசும் ஆகாது DEVELOPum ஆகவே ஆகாது ,Hope_speech
2mins la 1.5k likes ah omg ,Hope_speech
Ena bro ...enga seeman anna sonnatha tha epo rompa late ta nega solriga.... ,Non_hope_speech
Hi bro...nI'm used parallel space ,not-Tamil
Ivanga vangura lanchathula india will not grow.. ......namala vida kila irunthan china karen 1990 la...20 yrls la epadi valanthan ???? nnNama apola irunthu inum ipadi dha irukom. Becoz of our country politics...... ,Non_hope_speech
Ada pavingala athuku Ella Chinese apk vaium mothama India LA bann panitu poirlam ethuku pooi yenda kasta pattu delete pannu despattru ntu ,Non_hope_speech
Sivakasi child ah pathi pesunga bro ,Non_hope_speech
Bro neega sollura Mariya ipo thada panitanga bro intha app la ,Non_hope_speech
Bro number send pannunga bro pls ,Hope_speech
Padicha vaalka nalla irukkum nu sonaanga engineering college la padichu alanju thirinju November maasam thaan oru velaiku ponen march oda veetuku anuppitaanga salary hold pantaanga ipo enna na vaalka palaya maathri aagathu nu assault ah solraangya loan vaangi thaan padikavae senjen engaluku laan future nu onnu irukka illaya ,Hope_speech
Notification squad ,Non_hope_speech
Sir neenga ena mobile use pandringa ,Non_hope_speech
Iniku Romba Roll aagudey ,Hope_speech
Podhi dharmar mohan kalambitaru ,Hope_speech
@Bharath Vedha waaaat ,not-Tamil
Bro...huawei phone vachiruken...so en phone ah odaikanumo ,Hope_speech
Hi Madan star-struck ,Hope_speech
ஊழல் அரசாங்கத்தை நம்பி ,Non_hope_speech
Yaaru June la paakuringa ,Hope_speech
அளவுக்கு தகுதி இல்லை அண்ணா ,Hope_speech
browser la opera yaen solla mattringaa ,Non_hope_speech
Helo alternative enga ,Non_hope_speech
Anna chennaila siddha medicine kuduthu niraya per cure panniruka...adha pathi videos podunga.... ,Hope_speech
ஜி.கிருமி எப்படியோ பரவிட்டு போகுது. தினமும் தயவுசெய்து இதைப்பற்றி பேசாதீர்கள். உங்கள் video வை பார்க்கவே பயமா இருக்கு. ,Hope_speech
Pls talk abt aranthangi jeyashri ,not-Tamil
Video 7pm ku podunga bro ,Hope_speech
Anna... Duo use panalama ,Non_hope_speech
India la china brand oda industry plant irunduchi na namma andha phone vangalana namma country la anga vela pakara vangaluku vela poidumla ,Non_hope_speech
ஃபோன் யே சீனா வா இருக்கே பிரதர்... ,Non_hope_speech
Hii pls post video abt corono medicine.. ,Hope_speech
Thalli vachurukanga aana cancel kidakayathu ,Hope_speech
India kulaye civil war create pana pakuriya ,Hope_speech
மக்கள் எவ்வளவு பட்டாலும் திருந்த மாட்டாங்க ஏனா அவளோ அடிமையா இருக்காங்க. காது குடுத்து ஓரு விஷியம் கேக்க கூடா இவிங்களுக்கு வலிக்கும் .. அதுவே கேவலமா ஆடை அணிந்து வந்தால் ச்சி னு சொல்லிட்டு ... அப்புறம் அதையே கண்ண மூடமா பார் பார்கள்.. கோடி காமராஜர் வந்தாலும் கேவலமான மக்கள மாத்த முடியாது ... நா மனசு புண் படுத்தானும் னு சொல்ல ல ... நிறைய நல்ல உள்ளங்களும் இருக்காங்க அவி நால்ல இருகாட்டும்... மாத்த சுயநலம் பிடித்த மக்கள் செத்த ... உங்களுக்கு கேள்வி கேக்கனும் மோ கேளுங்க ,Non_hope_speech
Factu Factu Facturolling on the floor laughing ,Non_hope_speech
இந்தியாவில் ஒருத்தன் தொழில் செய்தாலே அவனை Corporate கைகூலினு சொல்லிடுவோம்!! ,Non_hope_speech
2la onnuthaan jai HIND ,Non_hope_speech
Bodhi Dharma ???? ,Hope_speech
Makkale Namma channal la trending Troll video podurom.....pathu enjoy pannuga ,Hope_speech
Pubg lam remove panna mudiyathu ,Non_hope_speech
Bro intha apps la illama vazhama irukka mudiyum aaana manam illama vazha mudiyum aaa bro???? ,Hope_speech
முளைக்கிறது முளைக்கட்டும் மூடிட்டு போ.... ,Non_hope_speech
Apo china la products mattum illa virus kuda produce panuranga person facepalming ,Non_hope_speech
K pop paththi pesunga pro ,Non_hope_speech
I am using Asus 5z ,Non_hope_speech
1 hour munnadi face with raised eyebrow ,Hope_speech
வருத்தமான உண்மை என்னவென்றால் ஆப்பிரிக்காவில் இப்பொழுது யானைகள் மனிதர்களிடம் தங்களை காப்பாற்றுவதற்காக புதிய தகவமைப்பை பெற்று வருகின்றன. ஆசிய யானைப் அல்லாது ஆப்பிரிக்க பெண் யானைகளுக்கும் தந்தம் உண்டு. மூன்றில் பங்கு ஆப்பிரிக்க பெண் யானை குட்டிகள் தந்தங்கள் இல்லாமலே பிறக்கின்றன.நம் சந்ததி தந்தங்கள் இல்லாத யானைகளை பார்க்கும் சூழல் உருவாகி உள்ளது. எனில் மாற வேண்டியது மனிதர்களே.nWWF கணக்கீட்டின் படி ஒவ்வொரு ஆண்டும் 20 ,Non_hope_speech
